listing_id,date
18570838,2017-08-22
18570838,2017-11-06
18570838,2017-12-06
18570838,2017-12-19
18570838,2017-12-23
18570838,2017-12-25
18570838,2018-01-06
18570838,2018-01-18
18570838,2018-02-25
18570838,2018-03-18
18570838,2018-07-21
18570838,2018-08-06
18570838,2018-08-29
18570838,2018-09-27
18570838,2018-09-28
18570838,2018-10-07
18570838,2018-10-23
18570838,2018-11-10
18570838,2018-11-14
18570838,2018-11-18
18570838,2018-12-01
18570838,2018-12-09
18570838,2019-01-01
18570838,2019-03-24
18570838,2019-05-04
18570838,2019-05-12
18570838,2020-11-06
18585929,2017-10-03
18593472,2017-09-15
18593472,2019-07-30
18606482,2017-07-14
18606482,2017-07-23
18606482,2017-07-29
18606482,2017-08-10
18606482,2017-08-18
18606482,2017-08-28
18606482,2017-09-01
18606482,2018-04-06
18606482,2018-06-24
18606482,2018-07-04
18606482,2018-08-03
18606482,2018-08-05
18606482,2018-08-19
18606482,2018-10-03
18621027,2017-07-15
18621027,2017-07-18
18621027,2017-07-24
18621027,2017-08-23
18621027,2017-09-03
18621027,2017-09-05
18621027,2017-09-17
18621027,2017-10-22
18621027,2017-12-04
18621027,2017-12-29
18621027,2018-01-02
18621027,2018-07-24
18621027,2018-08-05
18621027,2018-09-02
18621027,2018-09-08
18621027,2018-09-13
18621027,2018-09-19
18621027,2018-10-06
18621027,2018-10-16
18621027,2018-10-22
18621027,2018-10-30
18621027,2018-11-25
18621027,2018-12-08
18621027,2018-12-17
18621027,2018-12-23
18621027,2019-01-01
18623530,2017-05-09
18623530,2017-05-21
18623530,2017-05-26
18623530,2017-08-02
18623530,2017-08-18
18623530,2018-01-01
18623530,2018-05-27
18623530,2018-06-13
18623530,2018-07-03
18623530,2018-07-08
18623530,2018-07-16
18623530,2018-07-24
18623530,2018-07-26
18623530,2018-08-06
18623530,2018-08-16
18623530,2018-08-19
18623530,2018-08-24
18623530,2018-10-12
18623530,2019-09-05
18636346,2017-11-03
18640214,2019-12-18
18642449,2017-05-14
18642449,2017-06-11
18642449,2017-06-25
18642449,2017-06-26
18642449,2017-06-27
18642449,2017-07-04
18642449,2017-07-11
18642449,2017-07-14
18642449,2017-07-16
18642449,2017-09-10
18642449,2018-01-07
18642449,2018-01-13
18642449,2018-01-20
18642449,2018-02-05
18642449,2018-02-15
18642449,2018-04-08
18642449,2018-04-22
18642449,2018-05-01
18642449,2018-05-14
18642449,2018-05-20
18642449,2018-05-26
18642449,2018-05-30
18642449,2018-09-06
18642449,2018-09-07
18642449,2018-09-08
18642449,2018-09-27
18642449,2018-10-01
18642449,2018-10-27
18642449,2018-11-16
18642449,2018-11-20
18642449,2019-02-09
18642449,2019-02-13
18642449,2019-03-08
18642449,2019-03-18
18642449,2019-03-30
18642449,2019-04-21
18642449,2019-06-28
18642449,2019-07-10
18642449,2019-07-12
18642449,2019-07-21
18642449,2019-07-26
18642449,2019-07-28
18642449,2019-08-05
18642449,2019-08-10
18642449,2019-08-11
18642449,2019-08-16
18642449,2019-08-18
18642449,2019-11-23
18645679,2018-04-01
18645679,2019-03-17
18645679,2019-10-06
18645679,2020-06-20
18645679,2021-01-02
18656607,2018-10-07
18656607,2018-11-15
18656607,2019-01-13
18656607,2019-02-22
18656607,2019-03-30
18656607,2019-05-06
18656607,2019-06-28
18656607,2019-08-12
18656607,2019-08-16
18656607,2019-08-31
18656607,2019-10-01
18656607,2019-11-03
18656607,2020-11-30
18656607,2020-12-04
18657830,2017-05-17
18657830,2017-06-19
18657830,2017-06-24
18657830,2017-07-14
18657830,2017-07-16
18657830,2017-07-29
18657830,2017-08-03
18657830,2017-08-07
18657830,2017-08-10
18657830,2017-08-26
18657830,2017-09-03
18657830,2017-10-04
18657830,2017-10-07
18657830,2018-01-12
18657830,2018-04-04
18657830,2018-04-28
18657830,2018-05-05
18657830,2018-07-27
18657830,2018-07-31
18657830,2018-08-16
18657830,2018-08-19
18657830,2018-08-25
18657830,2018-09-08
18657830,2018-09-10
18657830,2018-09-18
18657830,2018-10-19
18657830,2018-12-07
18657830,2018-12-22
18657830,2019-01-02
18657830,2019-02-03
18657830,2019-05-15
18657830,2019-05-26
18657830,2019-06-01
18657830,2019-08-31
18657830,2019-09-15
18657830,2019-11-15
18659265,2017-07-14
18659265,2017-08-11
18659265,2017-08-16
18659265,2017-08-27
18659265,2017-10-19
18659265,2017-11-10
18659265,2018-01-08
18659265,2018-04-07
18659265,2018-05-03
18659265,2018-09-07
18659265,2018-12-29
18659265,2019-05-31
18659265,2019-08-06
18659265,2019-10-09
18659265,2019-11-07
18659265,2019-12-05
18660274,2017-07-09
18660274,2017-08-06
18660274,2017-08-27
18660274,2017-08-29
18660274,2018-02-07
18660274,2018-03-27
18660274,2018-06-02
18660274,2018-07-21
18660274,2018-07-23
18660274,2018-09-10
18660274,2018-11-03
18660274,2018-11-24
18660274,2019-04-07
18660274,2019-08-01
18660274,2019-08-11
18660274,2019-08-30
18660274,2019-09-14
18660274,2019-10-26
18660274,2019-11-01
18660274,2020-09-29
18660274,2020-10-05
18664270,2017-07-02
18664270,2017-08-28
18674900,2017-05-16
18674900,2017-06-01
18674900,2017-06-11
18674900,2017-06-13
18674900,2017-06-16
18674900,2017-06-22
18674900,2017-07-01
18674900,2017-07-03
18674900,2017-07-07
18674900,2017-07-14
18674900,2017-08-06
18674900,2017-08-20
18674900,2017-08-25
18674900,2017-08-27
18674900,2017-08-29
18674900,2017-09-03
18674900,2017-09-09
18674900,2017-09-13
18674900,2017-09-15
18674900,2017-09-19
18674900,2017-09-30
18674900,2017-10-03
18674900,2017-10-06
18674900,2017-11-11
18674900,2017-11-14
18674900,2017-11-29
18674900,2017-12-03
18674900,2018-01-29
18674900,2018-02-11
18674900,2018-02-18
18674900,2018-02-23
18674900,2018-02-27
18674900,2018-03-04
18674900,2018-03-07
18674900,2018-03-10
18674900,2018-04-17
18674900,2018-04-22
18674900,2018-04-25
18674900,2018-04-28
18674900,2018-05-01
18674900,2018-05-05
18674900,2018-05-09
18674900,2018-05-26
18674900,2018-06-05
18674900,2018-06-25
18674900,2018-07-25
18674900,2018-07-27
18674900,2018-07-30
18674900,2018-08-03
18674900,2018-08-16
18674900,2018-08-20
18674900,2018-08-26
18674900,2018-09-05
18674900,2018-09-19
18674900,2018-09-25
18674900,2018-10-04
18674900,2018-10-07
18674900,2018-10-15
18674900,2018-10-27
18674900,2018-10-29
18674900,2018-11-06
18674900,2018-11-14
18674900,2018-11-26
18674900,2018-12-04
18674900,2018-12-23
18674900,2018-12-29
18674900,2019-01-01
18674900,2019-01-13
18674900,2019-01-22
18674900,2019-01-31
18674900,2019-02-18
18674900,2019-03-02
18674900,2019-03-05
18674900,2019-03-10
18674900,2019-04-03
18674900,2019-04-18
18674900,2019-05-01
18674900,2019-05-19
18674900,2019-05-27
18674900,2019-05-30
18674900,2019-06-03
18674900,2019-06-04
18674900,2019-06-13
18674900,2019-06-14
18674900,2019-06-20
18674900,2019-06-22
18674900,2019-06-30
18674900,2019-07-01
18674900,2019-07-06
18674900,2019-07-13
18674900,2019-08-01
18674900,2019-08-05
18674900,2019-08-06
18674900,2019-08-10
18674900,2019-08-12
18674900,2019-08-14
18674900,2019-08-17
18674900,2019-08-24
18674900,2019-09-15
18674900,2019-09-18
18674900,2019-09-27
18674900,2019-10-03
18674900,2019-10-05
18674900,2019-10-19
18674900,2019-10-30
18674900,2019-11-07
18674900,2019-11-12
18674900,2019-11-25
18674900,2019-12-11
18674900,2019-12-16
18674900,2019-12-22
18674900,2020-01-05
18674900,2020-01-12
18674900,2020-01-15
18674900,2020-01-17
18677122,2017-07-12
18677122,2017-07-13
18677122,2017-07-14
18677122,2017-07-16
18677122,2017-07-22
18677122,2017-07-25
18677122,2017-08-12
18677122,2017-08-19
18677122,2017-08-23
18677122,2017-08-25
18677122,2017-08-27
18677122,2017-09-04
18677122,2017-09-12
18677122,2017-09-23
18677122,2017-09-25
18677122,2017-09-29
18677122,2017-10-01
18677122,2017-10-12
18677122,2017-11-04
18677122,2017-11-05
18677122,2017-11-13
18677122,2017-11-26
18677122,2017-11-28
18677122,2017-12-02
18677122,2017-12-10
18677122,2017-12-18
18677122,2018-01-05
18677122,2018-02-12
18677122,2018-02-25
18677122,2018-03-06
18677122,2018-03-10
18677122,2018-04-07
18677122,2018-05-26
18677122,2018-06-02
18677122,2018-07-29
18677122,2018-08-22
18677122,2018-08-27
18677122,2018-10-06
18677122,2018-10-13
18677122,2018-10-14
18677122,2018-10-21
18677122,2018-10-28
18677122,2018-12-02
18677122,2019-02-12
18677122,2019-02-27
18677122,2019-03-06
18677122,2019-03-17
18677122,2019-04-12
18677122,2019-04-16
18677122,2019-05-24
18677122,2019-05-25
18677122,2019-06-02
18677122,2019-06-03
18677122,2019-06-07
18677122,2019-06-12
18677122,2019-06-18
18677122,2019-07-08
18677122,2019-07-09
18677122,2019-07-16
18677122,2019-09-16
18677122,2019-10-22
18677122,2019-10-26
18677122,2019-11-29
18677122,2019-12-08
18677122,2019-12-14
18677122,2019-12-31
18677122,2020-01-18
18678415,2017-08-20
18679063,2017-06-03
18679063,2017-07-21
18682248,2018-04-08
18682248,2018-07-09
18682248,2018-08-01
18682248,2019-09-15
18682248,2019-09-21
18682248,2019-09-30
18682248,2019-10-05
18682248,2019-10-20
18682248,2019-11-20
18682248,2019-12-31
18682248,2020-01-06
18682248,2020-10-26
18682248,2020-11-08
18691525,2017-06-17
18691525,2017-12-24
18691525,2018-06-21
18691525,2018-06-30
18691525,2018-07-22
18691525,2018-09-22
18691525,2019-07-10
18691525,2019-07-12
18691525,2019-07-13
18691525,2019-07-16
18691525,2019-07-18
18691525,2019-07-20
18691525,2019-07-24
18691525,2019-08-01
18691525,2019-08-03
18691525,2019-08-22
18691525,2019-08-26
18691525,2019-09-14
18691525,2019-09-21
18691525,2019-10-12
18691525,2019-10-19
18691525,2019-11-02
18691525,2020-11-08
18691525,2020-12-12
18691525,2020-12-27
18694263,2017-05-26
18694263,2017-06-30
18694263,2017-08-12
18694263,2017-08-16
18694263,2017-08-21
18694263,2017-08-22
18694263,2017-09-02
18694263,2017-09-06
18694263,2017-09-18
18694263,2017-10-01
18694263,2017-10-19
18694263,2017-11-05
18694263,2017-11-06
18694263,2017-11-09
18694263,2017-12-19
18694263,2017-12-25
18694263,2017-12-30
18694263,2018-01-02
18694263,2018-01-08
18694263,2018-01-20
18694263,2018-01-22
18694263,2018-01-24
18694263,2018-02-01
18694263,2018-02-09
18694263,2018-02-20
18694263,2018-02-22
18694263,2018-02-26
18694263,2018-03-08
18694263,2018-03-20
18694263,2018-04-03
18694263,2018-04-07
18694263,2018-04-24
18694263,2018-04-30
18694263,2018-05-05
18694263,2018-05-16
18694263,2018-06-05
18694263,2018-06-10
18694263,2018-06-29
18694263,2018-08-02
18694263,2018-08-07
18694263,2018-08-11
18694263,2018-08-18
18694263,2018-08-24
18694263,2018-08-26
18694263,2018-08-29
18694263,2018-09-09
18694263,2018-09-16
18694263,2018-09-23
18694263,2018-09-28
18694263,2018-10-12
18694263,2018-10-20
18694263,2018-11-05
18694263,2019-02-03
18694263,2019-02-06
18694263,2019-02-10
18694263,2019-02-15
18694263,2019-02-20
18694263,2019-03-10
18694263,2019-03-13
18694263,2019-03-21
18694263,2019-03-26
18694263,2019-03-28
18694263,2019-04-07
18694263,2019-04-17
18694263,2019-04-20
18694263,2019-04-28
18694263,2019-05-04
18694263,2019-05-10
18694263,2019-05-14
18694263,2019-05-18
18694263,2019-06-02
18694263,2019-06-07
18694263,2019-06-09
18694263,2019-07-07
18694263,2019-07-13
18694263,2019-08-11
18694263,2019-08-16
18694263,2019-08-30
18694263,2019-09-04
18694263,2019-09-14
18694263,2019-09-20
18694263,2019-10-07
18694263,2019-10-18
18694263,2019-10-31
18694263,2019-11-08
18694263,2019-11-12
18694263,2019-11-18
18694263,2019-11-25
18694263,2019-12-01
18694263,2019-12-05
18694263,2019-12-11
18694263,2019-12-15
18694263,2019-12-26
18694263,2019-12-31
18694263,2020-01-12
18694263,2020-01-22
18694263,2020-10-09
18694263,2020-10-27
18694263,2020-11-03
18694263,2020-11-07
18694263,2020-11-13
18694263,2020-11-29
18694263,2020-12-13
18694263,2020-12-30
18694263,2021-01-22
18698277,2017-07-23
18698277,2017-12-25
18698277,2018-10-07
18698277,2019-02-28
18698277,2019-06-22
18698277,2021-01-02
18699222,2018-10-07
18699222,2019-04-07
18713307,2019-05-04
18714478,2017-08-13
18714478,2017-09-22
18714478,2018-02-24
18714478,2018-02-24
18714478,2018-02-25
18714478,2018-03-01
18714478,2018-06-02
18714478,2018-06-18
18714478,2018-06-24
18714478,2018-07-19
18714478,2018-07-29
18714478,2018-08-05
18714478,2018-08-25
18714478,2018-08-29
18714478,2018-09-06
18714478,2018-09-16
18714478,2018-09-19
18714478,2018-10-15
18714478,2018-11-04
18714478,2018-11-07
18714478,2018-11-14
18714478,2018-12-03
18714478,2018-12-09
18714478,2018-12-23
18714478,2019-01-01
18714478,2019-01-08
18714478,2019-01-28
18714478,2019-02-10
18714478,2019-03-25
18714478,2019-04-06
18714478,2019-04-08
18714478,2019-07-13
18714478,2019-07-18
18714478,2019-09-06
18714478,2019-10-24
18714478,2019-10-26
18714478,2019-11-05
18714478,2019-11-08
18714478,2019-11-09
18714478,2019-11-16
18714478,2019-11-19
18714478,2019-12-01
18714478,2020-01-10
18714478,2020-01-12
18714478,2020-01-30
18714478,2020-08-31
18714478,2020-09-03
18714478,2020-09-10
18714478,2020-09-18
18714478,2020-09-22
18714478,2020-12-05
18714478,2020-12-09
18714478,2020-12-25
18714478,2021-01-06
18715720,2019-09-28
18721946,2017-08-02
18721946,2017-08-13
18721946,2017-08-19
18721946,2017-10-11
18722477,2017-06-16
18723863,2017-05-30
18723863,2017-07-01
18724322,2019-02-09
18724322,2019-03-12
18724322,2019-04-07
18726568,2017-07-30
18726568,2017-10-05
18726568,2018-09-23
18726568,2018-10-03
18726568,2019-04-06
18726568,2019-05-03
18726568,2019-10-05
18727955,2019-05-02
18727955,2019-06-08
18727955,2020-10-02
18736664,2017-06-11
18736664,2017-07-17
18736664,2017-07-20
18736664,2017-08-10
18736664,2017-08-15
18736664,2017-08-24
18736664,2017-09-22
18736664,2018-01-01
18736664,2018-04-19
18757134,2017-05-20
18757134,2017-06-16
18757134,2017-07-04
18757134,2017-08-05
18757134,2017-08-27
18757134,2017-08-30
18757134,2017-10-06
18757134,2017-10-15
18757134,2017-11-04
18757134,2017-11-21
18757134,2018-01-02
18757134,2018-02-04
18757134,2018-02-28
18757134,2019-05-04
18757134,2019-07-11
18757134,2019-08-02
18757134,2019-08-10
18757134,2019-08-30
18757134,2019-09-17
18757134,2019-10-29
18757134,2019-11-10
18757134,2019-12-12
18757134,2019-12-22
18757134,2020-10-05
18757134,2020-10-18
18757134,2020-11-01
18757134,2020-11-12
18758981,2017-05-21
18758981,2017-05-29
18758981,2017-06-08
18758981,2017-06-14
18758981,2017-06-16
18758981,2017-06-18
18758981,2017-06-24
18758981,2017-07-12
18758981,2017-07-19
18758981,2017-07-28
18758981,2017-08-21
18758981,2017-08-31
18758981,2017-09-08
18758981,2017-09-11
18758981,2017-09-13
18758981,2017-09-17
18758981,2017-10-07
18758981,2017-10-21
18758981,2017-10-22
18758981,2017-10-28
18758981,2017-11-07
18758981,2017-12-10
18758981,2018-01-01
18758981,2018-01-06
18758981,2018-01-24
18758981,2018-02-01
18758981,2018-02-19
18758981,2018-02-23
18758981,2018-03-24
18758981,2018-04-01
18758981,2018-04-22
18758981,2018-05-12
18758981,2018-05-22
18758981,2018-06-10
18758981,2018-07-10
18758981,2018-08-07
18758981,2018-09-27
18758981,2018-10-15
18758981,2018-10-20
18758981,2018-10-28
18758981,2018-11-01
18758981,2018-11-13
18758981,2018-11-20
18758981,2018-12-05
18758981,2018-12-23
18758981,2018-12-25
18758981,2019-01-02
18758981,2019-01-07
18758981,2019-01-12
18758981,2019-01-23
18758981,2019-02-01
18758981,2019-02-18
18758981,2019-03-05
18758981,2019-03-13
18758981,2019-03-15
18758981,2019-03-17
18758981,2019-03-24
18758981,2019-04-02
18758981,2019-04-07
18758981,2019-04-21
18758981,2019-04-27
18758981,2019-05-01
18758981,2019-05-04
18758981,2019-05-15
18758981,2019-05-19
18758981,2019-05-24
18758981,2019-05-26
18758981,2019-05-31
18758981,2019-06-09
18758981,2019-06-24
18758981,2019-06-30
18758981,2019-08-03
18758981,2019-08-17
18758981,2019-08-21
18758981,2019-08-26
18758981,2019-09-02
18758981,2019-09-07
18758981,2019-09-18
18758981,2019-09-27
18758981,2019-10-05
18758981,2019-10-22
18758981,2019-10-27
18758981,2019-11-04
18758981,2019-11-18
18758981,2019-11-22
18758981,2019-11-24
18758981,2019-11-26
18758981,2019-12-05
18758981,2019-12-14
18758981,2020-01-04
18778928,2017-12-13
18778928,2018-02-19
18778928,2018-10-03
18778928,2018-10-21
18778928,2018-12-31
18778928,2019-01-27
18778928,2019-05-19
18778928,2019-06-16
18778928,2019-07-06
18778928,2019-11-09
18778928,2019-11-29
18779373,2017-10-05
18779373,2017-12-26
18779373,2018-01-01
18779373,2019-03-24
18779373,2019-03-31
18779373,2019-04-18
18779373,2019-07-08
18779373,2019-07-09
18779373,2019-07-20
18779373,2019-08-21
18779373,2019-08-26
18779373,2019-09-01
18779373,2019-10-19
18779373,2019-12-30
18779373,2020-01-01
18779373,2021-01-30
18779563,2017-07-24
18779563,2017-10-20
18779563,2018-02-22
18779563,2018-08-18
18779563,2019-02-24
18779563,2019-03-08
18779563,2019-03-10
18779563,2019-03-23
18799675,2017-07-20
18799675,2017-07-24
18799675,2017-07-27
18799675,2018-01-01
18799675,2018-05-10
18799675,2020-08-24
18799675,2020-12-05
18799675,2020-12-08
18799675,2020-12-12
18799675,2020-12-18
18799675,2020-12-20
18799675,2020-12-31
18799675,2021-01-03
18799675,2021-01-24
18801952,2017-06-04
18801952,2017-06-25
18801952,2017-07-02
18801952,2017-07-20
18801952,2017-07-22
18801952,2017-07-27
18801952,2017-07-28
18801952,2017-07-29
18801952,2017-08-01
18801952,2017-08-03
18801952,2017-08-06
18801952,2017-08-20
18801952,2017-09-01
18801952,2017-09-10
18801952,2017-09-19
18801952,2017-10-29
18801952,2017-11-12
18801952,2017-11-25
18801952,2017-12-24
18801952,2018-01-14
18801952,2018-02-28
18801952,2018-05-01
18801952,2018-05-09
18801952,2018-05-21
18801952,2018-05-27
18801952,2018-06-10
18801952,2018-08-17
18801952,2018-08-19
18801952,2018-09-01
18801952,2018-10-01
18801952,2018-10-02
18801952,2018-10-04
18801952,2018-10-05
18801952,2018-10-07
18801952,2019-02-10
18801952,2019-05-02
18801952,2019-05-04
18801952,2019-06-23
18801952,2019-07-21
18801952,2019-07-28
18801952,2019-08-06
18801952,2019-08-15
18801952,2019-08-25
18801952,2019-08-29
18801952,2019-09-02
18801952,2019-09-04
18801952,2019-09-13
18801952,2019-10-18
18801952,2019-10-26
18801952,2019-11-01
18801952,2020-01-04
18801952,2020-01-18
18801952,2020-05-28
18801952,2020-06-25
18801952,2020-07-01
18801952,2020-07-04
18801952,2020-07-19
18801952,2020-07-24
18801952,2020-07-25
18801952,2020-08-22
18801952,2020-09-12
18801952,2020-10-02
18801952,2020-12-07
18803069,2017-10-09
18803069,2017-12-15
18803069,2018-01-15
18803069,2018-02-10
18803069,2018-02-26
18803069,2018-03-10
18803069,2018-03-26
18803069,2018-04-06
18803069,2018-04-23
18803069,2018-05-15
18803069,2018-05-21
18803069,2018-09-09
18803069,2018-09-24
18803069,2018-10-07
18803069,2020-09-06
18803069,2020-10-31
18831511,2017-10-07
18831511,2017-10-19
18831511,2017-11-12
18831511,2018-01-26
18831511,2018-03-04
18831511,2018-04-14
18847118,2017-08-12
18847118,2017-08-20
18847118,2017-08-28
18847118,2017-09-08
18847118,2017-09-09
18847118,2017-10-05
18847118,2017-10-06
18847118,2017-11-19
18847118,2017-12-10
18847118,2018-04-19
18847118,2018-07-04
18847118,2018-07-21
18847118,2018-08-26
18847118,2018-09-09
18847118,2018-09-24
18847118,2018-10-12
18847118,2019-03-24
18847118,2019-04-07
18847118,2019-05-11
18847118,2019-05-19
18847118,2019-08-05
18847118,2019-08-24
18847118,2019-08-26
18847118,2019-09-09
18847118,2019-10-05
18847118,2020-12-30
18849538,2017-06-26
18849538,2017-07-02
18849538,2017-07-06
18849538,2017-08-05
18849538,2017-08-20
18849538,2017-08-26
18849538,2017-09-20
18849538,2017-10-02
18849538,2017-10-04
18849538,2017-12-13
18849538,2017-12-24
18849538,2018-01-05
18849538,2018-02-18
18849538,2018-03-06
18849538,2018-04-15
18849538,2018-07-16
18849538,2018-07-26
18849538,2018-08-17
18849538,2018-10-05
18849538,2018-10-22
18849538,2018-11-11
18849538,2018-12-21
18849538,2019-01-01
18849538,2019-01-25
18849538,2019-02-16
18849538,2019-02-18
18849538,2019-03-07
18849538,2019-03-16
18849538,2019-08-25
18849538,2019-11-30
18849538,2020-08-31
18849538,2020-09-30
18849538,2020-10-06
18849538,2020-10-08
18849538,2020-10-31
18849538,2020-11-06
18849538,2020-11-19
18849538,2020-11-23
18849538,2021-01-08
18851804,2019-07-14
18851804,2019-08-02
18858792,2017-05-28
18858792,2017-05-29
18860771,2017-06-28
18869393,2017-08-01
18869393,2017-09-16
18869393,2017-09-30
18869393,2017-10-05
18869393,2017-12-18
18869393,2018-12-16
18876122,2017-07-19
18876122,2017-11-01
18876122,2017-12-23
18876122,2018-03-02
18876122,2018-06-13
18876122,2018-07-05
18876122,2018-07-06
18876122,2018-07-14
18876122,2018-07-19
18876122,2018-08-01
18876122,2018-08-05
18876122,2018-08-18
18876122,2018-08-27
18876122,2018-09-09
18876122,2018-10-05
18889413,2018-02-16
18889413,2018-05-01
18889413,2018-12-27
18898478,2017-12-21
18898478,2018-01-26
18901562,2017-07-29
18901562,2018-08-25
18907998,2017-06-03
18907998,2017-07-04
18907998,2017-07-05
18907998,2017-10-04
18907998,2017-10-09
18907998,2017-10-11
18907998,2017-11-07
18907998,2018-01-08
18907998,2018-01-14
18907998,2018-02-24
18907998,2018-03-04
18907998,2018-04-01
18907998,2018-04-03
18907998,2018-05-01
18907998,2018-06-04
18907998,2018-07-02
18907998,2018-09-06
18907998,2019-03-24
18907998,2019-03-30
18907998,2019-04-05
18907998,2019-04-14
18907998,2019-05-03
18907998,2019-10-01
18907998,2019-10-02
18907998,2019-10-04
18909272,2017-06-11
18909272,2017-06-18
18909272,2017-07-17
18909272,2017-07-18
18909272,2017-07-28
18909272,2017-07-31
18909272,2017-09-10
18909272,2017-09-17
18909272,2017-10-29
18909272,2018-04-07
18909272,2018-04-15
18909272,2018-05-02
18909272,2018-05-04
18909272,2018-05-06
18909272,2018-05-09
18909272,2018-05-26
18909272,2018-06-26
18909272,2018-07-15
18909272,2018-08-06
18909272,2018-08-12
18909272,2018-08-13
18909272,2018-08-18
18909272,2018-09-09
18909272,2018-09-23
18909272,2018-09-30
18909272,2018-10-28
18909272,2018-11-18
18909272,2019-04-14
18909272,2019-04-21
18909272,2019-06-23
18909272,2019-07-20
18909272,2020-08-19
18909272,2020-08-29
18909272,2020-10-02
18935020,2017-07-31
18935020,2017-08-21
18935020,2017-08-30
18935020,2017-09-09
18935020,2017-12-24
18935020,2018-04-28
18935020,2018-06-09
18935020,2018-06-18
18935020,2018-06-24
18935020,2018-07-16
18935020,2018-07-30
18935020,2018-08-10
18935020,2018-08-23
18935020,2018-08-31
18935020,2018-09-09
18935020,2018-10-05
18935020,2019-02-07
18935020,2019-04-20
18935020,2019-06-27
18935020,2019-07-04
18935020,2019-07-09
18935020,2019-08-15
18935020,2019-08-18
18935020,2019-08-25
18940035,2017-06-19
18940035,2017-07-02
18940035,2017-08-18
18940035,2017-10-03
18940035,2018-04-30
18940035,2018-05-05
18940035,2018-05-26
18940035,2018-08-05
18940035,2018-08-07
18940035,2018-10-24
18940035,2019-07-21
18940035,2019-08-02
18940035,2019-08-07
18940035,2019-08-14
18940035,2019-10-20
18940035,2019-11-02
18953825,2017-05-29
18953825,2017-08-09
18953825,2017-09-20
18953825,2018-01-10
18953825,2019-08-10
18954912,2017-08-29
18961675,2018-10-01
18962040,2020-02-05
18967937,2017-06-17
18967937,2018-01-01
18967937,2018-06-20
18967937,2019-03-23
18968678,2018-10-06
18968925,2017-07-10
18968999,2017-07-13
18970787,2017-06-15
18977858,2017-07-08
18978309,2017-07-06
18978309,2017-07-22
18979043,2017-07-16
18979150,2020-09-13
18983395,2017-08-01
18983395,2017-08-20
18983395,2018-06-19
18983395,2019-06-08
18983395,2019-09-11
18985163,2017-06-28
18985163,2017-07-14
18985163,2017-07-15
18985163,2017-07-16
18985163,2017-07-17
18985163,2017-07-31
18985163,2017-08-10
18985163,2017-08-19
18985163,2017-08-20
18985163,2017-09-06
18985163,2017-09-13
18985163,2017-11-01
18985163,2017-11-04
18985163,2019-10-05
18985163,2019-11-23
18987545,2017-06-11
18987545,2017-07-08
18987545,2017-08-26
18987545,2017-09-17
18987545,2017-09-21
18987545,2017-10-02
18987545,2017-11-20
18987545,2018-05-20
18987545,2018-05-26
18987545,2018-06-10
18987545,2018-08-18
18987545,2018-08-25
18987545,2018-09-02
18987545,2019-04-14
18987545,2019-05-04
18987545,2019-08-04
18987545,2019-09-27
18987545,2020-09-12
19000172,2017-07-12
19000172,2017-07-13
19000172,2017-07-31
19000172,2017-08-13
19000172,2017-08-31
19018964,2017-08-27
19018964,2019-06-09
19025229,2017-06-11
19025229,2017-06-13
19025229,2017-07-02
19025229,2017-07-18
19025229,2019-07-01
19025229,2019-07-30
19025229,2019-10-04
19028074,2017-07-17
19028074,2017-07-28
19028074,2017-08-04
19028074,2017-08-15
19028074,2017-08-25
19028074,2018-01-21
19028074,2018-01-28
19028074,2018-02-15
19028074,2018-05-20
19028074,2018-07-21
19028074,2018-10-29
19028074,2018-11-02
19028074,2018-11-04
19028074,2018-11-08
19028074,2018-11-11
19028074,2018-11-13
19028074,2018-11-30
19028074,2019-01-19
19028074,2019-02-25
19028074,2019-03-19
19028074,2019-03-21
19028074,2019-03-23
19028074,2019-03-24
19028074,2019-04-08
19028074,2019-04-11
19028074,2019-05-18
19028074,2019-08-31
19028074,2019-10-27
19047056,2017-10-03
19047056,2017-10-05
19047056,2017-10-29
19047056,2017-11-01
19047056,2017-11-16
19047056,2017-12-18
19047056,2017-12-24
19047056,2018-01-05
19047056,2018-01-11
19047056,2018-01-28
19047056,2018-02-02
19047056,2018-02-04
19047056,2018-03-06
19047056,2018-04-03
19047056,2018-04-06
19047056,2018-04-22
19047056,2018-04-30
19047056,2018-05-01
19047056,2018-06-17
19047056,2018-07-08
19047056,2018-08-04
19047056,2018-08-19
19047056,2018-10-06
19047056,2018-11-10
19047056,2018-11-21
19047056,2018-12-23
19047056,2018-12-31
19047056,2019-01-04
19047056,2019-01-13
19047056,2019-02-04
19047056,2019-02-08
19047056,2019-02-23
19047056,2019-03-31
19047056,2019-05-02
19047056,2019-05-26
19047056,2019-12-06
19047056,2019-12-27
19047056,2020-08-17
19047056,2020-10-23
19047056,2021-01-16
19047056,2021-01-18
19047056,2021-01-21
19079049,2017-07-29
19080388,2017-06-21
19080388,2017-06-24
19080388,2017-08-15
19080388,2017-08-17
19080388,2017-09-27
19080388,2017-10-06
19080388,2017-11-02
19080388,2017-12-25
19080388,2018-04-22
19080388,2018-04-23
19080388,2018-07-07
19080388,2018-08-22
19080388,2018-09-23
19080388,2018-10-02
19080388,2018-12-23
19080388,2019-08-31
19080388,2019-11-22
19080388,2019-11-23
19081556,2017-07-03
19081556,2017-07-07
19081556,2017-08-11
19081556,2017-09-17
19081556,2017-09-23
19081556,2017-10-06
19081556,2017-10-17
19081556,2017-11-14
